recall_id,clause_id,clause_text,rephrased_text
5efa3b73f0ef1585a149d72b,19,They played cards and ate and slept.,"Their time was spent playing card games, consuming food, and resting."
5efa3b73f0ef1585a149d72b,20,"However, they realised that they would need to take a bear home","Nevertheless, they recognized the necessity of returning with a bear"
5efa3b73f0ef1585a149d72b,21,to prove to people that they had been hunting.,as evidence of their hunting venture to others.
5efa3b73f0ef1585a149d72b,22,They drew cards to see who would go out for the bear,A card draw determined who would undertake the bear hunt
5efa3b73f0ef1585a149d72b,23,and the other three would then skin the bear and pack it to take it home.,while the remaining trio would skin and prepare the bear for the journey back.
5efa3b73f0ef1585a149d72b,24,The narrator drew the short straw,Fate had the narrator draw the shortest card
5efa3b73f0ef1585a149d72b,25,so took the gun and head into the woods.,prompting him to arm himself and venture into the forest.
5efa3b73f0ef1585a149d72b,26,"He eventually found a bear,","He stumbled upon a bear,"
5efa3b73f0ef1585a149d72b,27,the biggest he had ever seen.,the largest he had ever laid eyes on.
5efa3b73f0ef1585a149d72b,28,he raised his gun to shoot,As he aimed his firearm to take the shot
5efa3b73f0ef1585a149d72b,29,but realised that it was not loaded.,he discovered the weapon was not loaded.
5efa3b73f0ef1585a149d72b,30,he ran for his life back to the cabin,He sprinted back to the safety of the cabin for dear life
5efa3b73f0ef1585a149d72b,31,with the bear in pursuit.,with the bear hot on his heels.
5efa3b73f0ef1585a149d72b,32,The bear followed him into the cabin.,The bear made its way into the cabin as well.
5efa3b73f0ef1585a149d72b,33,He trapped the bear,He managed to confine the bear
5efa3b73f0ef1585a149d72b,34,and shouted to his friends that he had called the bear,and informed his companions that he had lured the bear
5efa3b73f0ef1585a149d72b,35,and it was now their turn.,and now it was their responsibility.
5efa3b73f0ef1585a149d72b,36,"After that, he was never invited on hunting trips again.","From then on, he was excluded from future hunting excursions."
5f61371454efa10bdcfc588d,1,"I have3 friends that I have know since school days,","Throughout my life, I've maintained a friendship with three individuals from my school years,"
5f61371454efa10bdcfc588d,2,although we didn't go to the same schools we would meet at events because we were all athletes.,"despite attending different schools, our paths would cross at various events due to our shared involvement in athletics."
5f61371454efa10bdcfc588d,3,We did all meet up as we attended the same college.,Our paths did converge when we all enrolled in the same university.
5f61371454efa10bdcfc588d,4,"The other 3 guys we all from the city, but I was from a rural farm.","While the trio hailed from an urban background, my roots were in a country farm setting."
5f61371454efa10bdcfc588d,5,They all used to enjoy visiting the farm to help out as they were all quite physical.,"Visits to the farm were a highlight for them, as they relished the opportunity to engage in strenuous farm work."
5f61371454efa10bdcfc588d,6,They also like to go hunting for rabbits and the like.,They were also fond of pursuing game such as rabbits.
5f61371454efa10bdcfc588d,7,"Although, even growing up on a farm I did not like hunting.","However, despite my rural upbringing, hunting never appealed to me."
5f61371454efa10bdcfc588d,8,We would often meet up.,Our gatherings were frequent.
5f61371454efa10bdcfc588d,9,But after several years one of the guys said about going bear hunting.,"Yet, after many years, one friend proposed the idea of bear hunting."
5f61371454efa10bdcfc588d,10,"Even thought this was not something I liked, I agreed to go as we are all part of the group and I didn't have a good excuse.","Although the concept was unappealing to me, I consented, feeling a sense of obligation to the group and lacking a valid reason to decline."
5f61371454efa10bdcfc588d,11,"So they planned a trip to the north woods in Canada, we flew up from Fort Wayne and landed on a lake.","Consequently, they organized a journey to the northern forests of Canada, where we embarked from Fort Wayne and touched down on a lake."
5f61371454efa10bdcfc588d,12,"We hired some canoes to paddle as far as wee could, seemed like over a day.",We procured canoes and paddled what felt like an entire day or more.
5f61371454efa10bdcfc588d,13,We then left the canoes and had a long hike to an old cabin they had rented.,"Abandoning our canoes, we embarked on an extensive trek to a secluded cabin we had reserved."
5f61371454efa10bdcfc588d,14,It seems like we must have hiked hundreds of miles.,The trek seemed to stretch on for an endless number of miles.
5f61371454efa10bdcfc588d,15,"We settled into the cabin but didn't like the look of the woods, we all found it a bit spooky.","Once settled in the cabin, the surrounding woods gave us an uneasy feeling, which we all shared."
5f61371454efa10bdcfc588d,16,So much that we would not go outside at night.,Our unease was so pronounced that we avoided venturing out after dark.
5f61371454efa10bdcfc588d,17,We just chatted and played cards for several days.,"Instead, we spent several days engaging in conversation and card games."
5f61371454efa10bdcfc588d,18,"When it got near to the time of leaving, one of the guys thought we would be embarrassed not returning with a bear.","As our departure neared, one friend expressed concern that we'd face embarrassment if we returned without a bear."
5f61371454efa10bdcfc588d,19,As a group we decided to cut a deck of cards to decide who would hunt for a bear before I return.,"Collectively, we decided to draw cards to determine who would undertake a bear hunt before our return."
5f61371454efa10bdcfc588d,20,"As you might guess I was the one who drew the high card, the one who didn't like hunting.","Predictably, I, the one averse to hunting, drew the highest card."
5f61371454efa10bdcfc588d,21,"I had to follow through, so it was agreed I would hunt the bear and the rest would skin and butcher the bear.","Committed to the task, I accepted the hunt, while the others agreed to handle the skinning and butchering of the bear."
5f61371454efa10bdcfc588d,22,"I wen out with the old rifle to hunt a bear, it seemed like I wasn't going to find one.","Armed with an ancient rifle, I ventured out, doubtful of encountering any bears."
5f61371454efa10bdcfc588d,23,"But I heard a noise and turned around to see a huge bear, the biggest bear I had seen even in pictures.","Suddenly, a sound caught my attention, and I spun around to behold an enormous bear, surpassing any I'd seen in images."
5f61371454efa10bdcfc588d,24,"I raised the rifle , aimed at the bear and pulled the trigger.",I took aim with the rifle and squeezed the trigger.
5f61371454efa10bdcfc588d,25,"Nothing, I had forgotten to load the rifle.","To my dismay, I realized I had neglected to load the weapon."
5f61371454efa10bdcfc588d,26,"The bear decided it was going to defend its territory and started towards me, I just turned and ran as fast as I could towards the cabin.","The bear, asserting its dominance, began to advance on me, prompting me to flee back to the cabin at full speed."
5f61371454efa10bdcfc588d,27,Even though in good shape the bear was gaining.,"Despite my athletic condition, the bear was quickly closing the distance."
5f61371454efa10bdcfc588d,28,"Finally the cabin was inside, I shouted for help, called for them to open the door.","As the cabin came into view, I yelled for assistance, urging them to unlock the door."
5f61371454efa10bdcfc588d,29,The bear was almost on me as a reached the door.,The bear was nearly upon me as I approached the threshold.
5f61371454efa10bdcfc588d,30,"But rather than go in i swerved to the left of the door, the bear couldn't stop and ran straight into the cabin.","Instead of entering, I veered left at the last moment, causing the bear to continue straight into the cabin."
5f61371454efa10bdcfc588d,31,"I quickly closed the door and called to the guys, over to you, I have hunted the bear, now it is your turn to process the bear.","I swiftly secured the door behind it and called out to my friends, 'I've done my part in hunting the bear; now it's your turn to deal with it.'"
5f61371454efa10bdcfc588d,32,This is what happened over 30 years ago.,This incident unfolded over three decades ago.
5f61371454efa10bdcfc588d,33,They have never asked me to go hunting with them since.,"Since that day, they have not once invited me to join them on a hunt."
5f7f18137488a50407d729e6,1,I had three friends from school at the same place.,"At the same location, I had a trio of schoolmates."
5f7f18137488a50407d729e6,2,"During high school, we were all high school athletes at different schools.","Throughout our high school years, each of us participated in athletics at separate institutions."
5f7f18137488a50407d729e6,3,We became acquainted.,Our acquaintance began there.
5f7f18137488a50407d729e6,4,"After graduation, we all enrolled in school.","Following our high school completion, we all pursued further education."
5f7f18137488a50407d729e6,5,Four of us were attending the same school.,All four of us ended up at the identical institution.
5f7f18137488a50407d729e6,6,We became good friends.,Our friendship deepened over time.
5f7f18137488a50407d729e6,7,I was a child from a farm.,I hailed from a rural farming background.
5f7f18137488a50407d729e6,8,The other guys all lived in the city.,"Conversely, the rest resided in urban areas."
5f7f18137488a50407d729e6,9,They used to come to the farm and hunt.,They would often visit the farm for hunting excursions.
