recall_id,clause_id,clause_text,rephrased_text
5e9883baf93c610a951f26e7,10,"""Come to the church and pray for your grandpa","""Venture to the sacred place and offer prayers for your elder,"
5e9883baf93c610a951f26e7,11,"and he will get better"".","and his condition shall improve""."
5e9883baf93c610a951f26e7,12,I looked around,"I glanced about the room,"
5e9883baf93c610a951f26e7,13,and nobody was there.,yet no other soul was present.
5e9883baf93c610a951f26e7,14,I closed the bookstore,"I secured the bookshop,"
5e9883baf93c610a951f26e7,15,and walked to the church,"then made my way to the nearby church,"
5e9883baf93c610a951f26e7,16,which was a quarter of a mile away.,located just a quarter mile distant.
5e9883baf93c610a951f26e7,17,On the way I remembered my grandma's words.,"En route, the advice of my grandmother came to mind."
5e9883baf93c610a951f26e7,18,I am not particularly religious,"While I'm not overly devout,"
5e9883baf93c610a951f26e7,19,but she said that prayers with a sincere heart come true.,she believed that earnest prayers are fulfilled.
5e9883baf93c610a951f26e7,20,"On the other hand, she said prayers without faith were useless.","Conversely, she claimed that hollow prayers bear no fruit."
5e9883baf93c610a951f26e7,21,In the church I prayed for my grandpa to get better.,"Within the sanctuary, I offered prayers for my grandfather's recovery."
5e9883baf93c610a951f26e7,22,I left,"Afterward, I departed"
5e9883baf93c610a951f26e7,23,and went back to shelving at the bookstore.,and resumed my duties shelving books at the shop.
5e9883baf93c610a951f26e7,24,I then felt the sudden urge to leave,"Suddenly, an overwhelming impulse struck me"
5e9883baf93c610a951f26e7,25,and go home,"to return to my abode,"
5e9883baf93c610a951f26e7,26,so I locked up,"so I secured the premises,"
5e9883baf93c610a951f26e7,27,and went home.,and headed back.
5e9883baf93c610a951f26e7,28,"When I arrived, I found my grandpa sitting in the chair in the living room","Upon my arrival, to my astonishment, my grandfather was perched in the living room armchair,"
5e9883baf93c610a951f26e7,29,"talking to my sister,","engaged in conversation with my sister,"
5e9883baf93c610a951f26e7,30,which was a surprise because he was bedbound for the last few years.,an astonishing sight given his years of being bedridden.
5e9883baf93c610a951f26e7,31,My sister said he felt a sudden urge of energy,"She explained that he had experienced a burst of vitality,"
5e9883baf93c610a951f26e7,32,and managed to get out of bed.,which allowed him to rise from his bed.
5e9883baf93c610a951f26e7,33,That marked the first day of his recovery.,This event signified the commencement of his recuperation.
5e9883baf93c610a951f26e7,34,He lived until his 90th birthday in good health.,He thrived up until his nonagenarian celebration in robust health.
5e9883baf93c610a951f26e7,35,That was 20 years ago,"That event occurred two decades past,"
5e9883baf93c610a951f26e7,36,and he died several years later.,and he passed away a few years thereafter.
5e9883baf93c610a951f26e7,37,Sometimes now when I think about it,"Now, when the memory surfaces,"
5e9883baf93c610a951f26e7,38,I am reminded that we are not alone,"it serves as a reminder that we are never truly isolated,"
5e9883baf93c610a951f26e7,39,even when it may appear we are.,even in moments when solitude seems absolute.
5ea00067d330db1ac58c6163,1,Twenty years ago,"Two decades prior,"
5ea00067d330db1ac58c6163,2,I left college,I departed from university
5ea00067d330db1ac58c6163,3,and went to work in a book store.,and secured employment at a bookstore.
5ea00067d330db1ac58c6163,4,I had a vision,I was struck by a notion
5ea00067d330db1ac58c6163,5,that I should go to church,that I was meant to attend a service
5ea00067d330db1ac58c6163,6,and light a candle,and ignite a candle
5ea00067d330db1ac58c6163,7,to pray for my grandpa.,as a devotional act for my grandfather.
5ea00067d330db1ac58c6163,8,"I went to church,","I proceeded to the place of worship,"
5ea00067d330db1ac58c6163,9,lit a candle,set a candle aflame
5ea00067d330db1ac58c6163,10,and prayed.,and offered my prayers.
5ea00067d330db1ac58c6163,11,My sister told me to come home.,My sibling urged me to return home.
5ea00067d330db1ac58c6163,12,When I got there,Upon my arrival
5ea00067d330db1ac58c6163,13,my grandpa was out of bed.,my grandfather had risen from his bed.
5ea00067d330db1ac58c6163,14,It changed my attitude to prayer.,This experience altered my perspective on prayer.
5ea00067d330db1ac58c6163,15,My grandpa lived for several more years.,My grandfather continued to live for a number of additional years.
5ea5da26b447b8458c6270e6,1,"Twenty-two years old, fresh out of college.","At the age of twenty-two, having just graduated from university."
5ea5da26b447b8458c6270e6,2,Started a new job at a bookstore.,Embarked on a new career at a local bookshop.
5ea5da26b447b8458c6270e6,3,Sister was looking after grandpa.,My sister was taking care of our grandfather.
5ea5da26b447b8458c6270e6,4,I heard a voice which said to go the the church and light a candle and pray for him.,"A voice instructed me to visit the church, light a candle, and offer prayers for him."
5ea5da26b447b8458c6270e6,5,I then heard it again.,The voice came to me once more.
5ea5da26b447b8458c6270e6,6,"I went at lunch, it was only a short walk, about quarter of a mile.","During my lunch break, I made the brief journey on foot, roughly a quarter-mile away."
5ea5da26b447b8458c6270e6,7,I went inside the church and lit a candle.,"Upon entering the church, I proceeded to light a candle."
5ea5da26b447b8458c6270e6,8,"I prayed to God, please help my grandpa, I am asking with all my heart please help him get better.","I implored the Almighty, earnestly pleading for my grandfather's recovery with all my heart."
5ea5da26b447b8458c6270e6,9,I returned to work.,"Afterward, I made my way back to the bookstore."
5ea5da26b447b8458c6270e6,10,I got an overwhelming feeling to go home.,"Suddenly, I was gripped by an intense urge to return home."
5ea5da26b447b8458c6270e6,11,It wasn't a voice this time.,"This time, it wasn't a voice that I heard."
5ea5da26b447b8458c6270e6,12,Just an overwhelming feeling urging me to go.,It was simply a powerful impulse compelling me to leave.
5ea5da26b447b8458c6270e6,13,I locked up the store and went home.,I secured the bookstore and set off for home.
5ea5da26b447b8458c6270e6,14,"To my surprise, there was my grandpa in the living room, sitting on a chair talking to my sister.","To my astonishment, my grandfather was there in the living room, engaging in conversation with my sister."
5ea5da26b447b8458c6270e6,15,He hadn't been out of bed for months.,He had not managed to get out of bed for several months.
5ea5da26b447b8458c6270e6,16,From that day my grandpa continued his recovery.,"From that moment, my grandfather's health steadily improved."
5ea5da26b447b8458c6270e6,17,He lived many more years.,He went on to live many additional years.
5ea5da26b447b8458c6270e6,18,We cherished that time we had together.,We treasured the additional time we spent together.
5ea5da26b447b8458c6270e6,19,I often think back to that day and think did God really hear me and help.,"I frequently reflect on that day, wondering if God truly listened and intervened."
5ea5da26b447b8458c6270e6,20,It definitely changed my perspective on faith and god.,That experience undoubtedly altered my views on faith and the divine.
5ea5da26b447b8458c6270e6,21,My grandpa celebrated his 90th birthday surrounded by friends and family.,My grandfather celebrated his ninetieth birthday amidst a gathering of loved ones.
5ea5da26b447b8458c6270e6,22,He lived a few more years after that.,He continued to live for a number of years beyond that milestone.
5ea5da26b447b8458c6270e6,23,I often think back about him and that time we had together.,I often reminisce about him and the moments we shared.
5ea5da26b447b8458c6270e6,24,I often think about that day in church.,That memorable day at the church often crosses my mind.
5edfeb15743509317e9ec17c,1,A boy was at home,The boy was in his house
5edfeb15743509317e9ec17c,2,looking after his very ill grandpa.,caring for his extremely sick grandfather.
5edfeb15743509317e9ec17c,3,He heard a voice say,A mysterious voice reached his ears
5edfeb15743509317e9ec17c,4,if he went to the church,suggesting that if he visited the church
5edfeb15743509317e9ec17c,5,"and light a candle,","and lit a candle there,"
5edfeb15743509317e9ec17c,6,his grandpa would get better.,his grandfather would recover.
5edfeb15743509317e9ec17c,7,He ignored it.,He dismissed the notion.
5edfeb15743509317e9ec17c,8,He then heard it again.,Yet the voice came to him once more.
5edfeb15743509317e9ec17c,9,He decided to go,He made up his mind to proceed
5edfeb15743509317e9ec17c,10,and light a candle.,and ignite a candle.
5edfeb15743509317e9ec17c,11,"When he got home,","Upon his return,"
5edfeb15743509317e9ec17c,12,his grandpa was much better.,he found his grandfather significantly improved.
5edfeb15743509317e9ec17c,13,He lived for 20 more years.,His grandfather continued to live for another two decades.
5f305d059a58b14b23eeccb8,1,A 22yr old girl fresh out of college worked in her family's bookstore.,"A young woman of 22, recently graduated, was employed at her family's bookshop."
5f305d059a58b14b23eeccb8,2,She had 1 sister & a grandpa who was bedridden for months.,She had one sibling and an elderly grandfather who had been confined to his bed for several months.
5f305d059a58b14b23eeccb8,3,Her parents were out of town for the weekend.,Her parents had gone out of the city for the weekend.
5f305d059a58b14b23eeccb8,4,Her sister was the only one home with grandpa while the girl worked at the bookstore.,Only her sister was at home taking care of their grandfather while she tended to the bookstore.
5f305d059a58b14b23eeccb8,5,Suddenly she heard a voice in her head while shelving books.,"Out of nowhere, a voice echoed in her mind as she arranged books on the shelves."
5f305d059a58b14b23eeccb8,6,That she must go to the church down the road & light a candle and say a prayer for her grandpa to get well.,"It instructed her to visit the nearby church, light a candle, and offer a prayer for her grandfather's recovery."
5f305d059a58b14b23eeccb8,7,She ended up closing the store.,"Consequently, she decided to shut the bookstore early."
